header_id,line_item_id,line_item_index,record_type,created_at,customer_created_at,currency,header_status,product_id,product_name,product_type,transaction_type,billing_type,quantity,unit_amount,discount_amount,tax_amount,total_amount,payment_id,payment_method_id,payment_method,payment_at,refund_amount,subscription_id,subscription_period_started_at,subscription_period_ended_at,subscription_status,subscription_plan,customer_id,customer_level,customer_name,customer_email,customer_city,customer_country,customer_company,fee_amount
eba57d9d-28b2-44e5-b540-fcc00776d2bd,8a4d8046-2b60-4f1b-b3d2-27c68a1e2b7c,9,line_item,2022-12-29 20:25:42,2022-12-23 19:28:09,USD,pending,45,printer,office equipment,refund,subscription,1,370.97,62.41,18.93,327.49,,,,,55.88,8efcc73c-1872-4b4e-bdfb-567f2f0ff27e,2022-08-19 10:09:12,2023-01-07 22:07:17,inactive,Standard,53bb0b16-b2a2-4131-af90-2d65783df966,account,Chase Moore,fake.name@example.com,New York,USA,Hill Ltd,16.47
59e07bbd-e88d-401f-b62d-1cea55686d03,ae3f988e-d580-41bd-a98a-3f7dbde7a6f8,189,header,2022-12-28 22:20:23,2022-02-09 01:51:32,USD,cancelled,8,desk,furniture,refund,invoiceitem,4,865.92,56.3,48.24,3455.62,,,,,2762.77,,,,,,5dc06d72-b775-49e8-af8b-d05155d97918,customer,Jason Collins,fake.name@example.com,Milwaukee,USA,"Howard, Thompson and Berg",9.47
59e07bbd-e88d-401f-b62d-1cea55686d03,2bd531f5-ed27-4c33-9a35-7e4fd43841ca,1,line_item,2024-07-23 12:58:37,2021-03-30 14:41:08,USD,pending,6,stationery,office supplies,refund,subscription,1,83.67,34.05,26.72,76.34,,,,,48.35,d616988b-0787-44a0-b972-1874f75d0b50,2024-07-05 06:10:08,2025-01-25 16:35:54,active,Premium,964c1332-761c-4404-a47e-b1d7a03dfeba,account,Jessica Wilson,fake.name@example.com,San Jose,USA,Moore-Moses,19.84
59e07bbd-e88d-401f-b62d-1cea55686d03,9db015e7-1d66-4e9b-8812-ac057cf68b93,2,line_item,2023-01-14 11:03:45,2020-12-01 12:56:32,USD,cancelled,10,printer,office equipment,refund,invoiceitem,2,77.66,10.58,30.21,174.95,,,,,10.22,,,,,,8b04a930-7838-4071-9aac-1e2b8ca5ee8c,account,Scott Rhodes,fake.name@example.com,Baltimore,USA,Reilly Group,4.37
59e07bbd-e88d-401f-b62d-1cea55686d03,36551398-be39-424c-8649-c33e1a78535d,3,line_item,2022-10-12 06:51:53,2022-02-28 17:52:28,USD,completed,89,desk,furniture,sale,invoiceitem,6,922.78,85.75,30.89,5481.82,d04455b5-2d66-45e1-b4a4-6d85ec912b5f,a378181c-e2d1-4b45-82af-cdbd5759d43a,paypal,2023-09-18 11:05:55,,,,,,,12ab605a-0e5a-475a-a1f8-2d8bb1d3d000,customer,Michael Wong,fake.name@example.com,Phoenix,USA,Reynolds-Kelley,13.98
59e07bbd-e88d-401f-b62d-1cea55686d03,f2bc3408-7bf7-4b0b-9860-c252a630e8c6,4,line_item,2022-12-17 21:47:33,2021-05-07 11:53:06,EUR,completed,76,stationery,office supplies,refund,one-time,5,166.46,32.11,29.65,829.84,eb2d423a-6bed-4552-8021-28f26e948dc9,89d8bb65-8c2d-4a24-ba8e-6b83bc53733e,bank_transfer,2024-03-28 12:33:40,702.36,,,,,,12d6814a-60f2-4d99-a51c-0eec476be5ac,customer,Calvin Lewis,fake.name@example.com,Berlin,Germany,"Compton, Maxwell and White",2.05
59e07bbd-e88d-401f-b62d-1cea55686d03,218ec62e-37d0-43e7-b5f1-136d2cb8adf2,5,line_item,2022-12-16 03:09:51,2020-08-21 18:08:12,USD,completed,95,ink,office supplies,sale,invoiceitem,8,680.5,97.71,42.43,5388.72,807306fc-2f04-4f32-a390-a3bb0f1c8ec8,55a9472c-6c8b-48eb-b955-7c3347df73a9,bank_transfer,2024-05-31 02:22:39,,,,,,,affee62f-c9e6-41c7-89e5-f81fa66b684f,customer,Cynthia Williams,fake.name@example.com,New York,USA,"Smith, Craig and Frost",1.21
59e07bbd-e88d-401f-b62d-1cea55686d03,394f5fb5-8780-47dd-a5b5-f603fe2086cd,6,line_item,2022-09-19 00:12:59,2022-08-05 05:25:01,CAD,pending,83,ink,office supplies,sale,recurring,4,533.59,7.13,12.54,2139.77,,,,,,88d9b3d1-c319-4340-a640-332abafb7ea0,2022-08-08 22:46:54,2023-01-11 10:24:38,inactive,Standard,622be734-5118-483c-9be3-3cdbba2a9d30,customer,Kevin Velazquez,fake.name@example.com,Calgary,Canada,Griffin-Valencia,8.12
59e07bbd-e88d-401f-b62d-1cea55686d03,5c4405f5-ce84-4120-9eec-fa5297d2fed1,7,line_item,2022-07-31 18:36:33,2020-12-13 01:12:40,EUR,completed,46,desk,furniture,refund,subscription,7,499.95,61.24,34.48,3472.89,20e6bf19-1177-40e4-90cc-2efbe9e277e5,c4266638-043c-4fc1-baf3-58f4a8692c8a,bank_transfer,2023-10-01 23:21:41,2559.17,d278b48e-0bec-4b80-a52c-a126fcda6ffb,2022-04-27 13:04:14,2023-05-12 09:28:51,active,Premium,4fe733e9-b3d3-4d55-b0a8-5354da53ab44,customer,Luis Perry,fake.name@example.com,Rome,Italy,Anderson Group,4.77
59e07bbd-e88d-401f-b62d-1cea55686d03,7ccff0fc-2604-47dd-af08-11d090bbdc0b,8,line_item,2023-03-31 01:08:51,2019-08-03 18:32:59,USD,pending,49,desk,furniture,refund,recurring,9,993.31,17.14,0.7,8923.35,,,,,3345.96,fe49f9e4-3cad-48c7-8823-651452d76ebc,2023-03-11 07:17:27,2023-05-19 17:52:28,inactive,Basic,f0d7b8ae-183c-4380-a31d-6f9f18542121,customer,Sandra Yang,fake.name@example.com,Boston,USA,Rodriguez-Hicks,6.05
750ef43a-0721-42dd-941b-5b0de9806ce7,ca0709d0-99b0-4656-ab21-01e84de68279,190,header,2024-03-21 04:49:44,2020-08-07 08:47:56,CAD,completed,8,copier,office equipment,sale,invoiceitem,7,862.07,42.47,23.25,6015.27,a4d73566-f03d-4cdb-95ff-c2d6a87b602d,b3184ff0-dc32-464c-b1bb-47029efc663d,bank_transfer,2024-05-25 05:34:41,,,,,,,40cfeb41-82a7-47bb-98b6-58384fcf38cd,customer,Stephanie Ortiz,fake.name@example.com,Calgary,Canada,"Richardson, Phillips and Watts",9.68
750ef43a-0721-42dd-941b-5b0de9806ce7,76060747-549e-4d8c-b4c8-214d55f44cee,1,line_item,2022-10-28 12:48:15,2019-12-21 18:47:19,EUR,completed,93,chair,furniture,sale,invoiceitem,1,341.44,92.83,28.75,277.36,a50a3038-adef-4de9-8542-51cb1c28dcf0,84d3ca8c-e8b3-413d-b06a-b5d0b881d782,bank_transfer,2023-04-15 03:09:05,,,,,,,acf1044b-08c0-437c-8d0c-dc0a4754ddde,customer,Pedro Hammond,fake.name@example.com,Paris,France,Shaffer-Cowan,18.19
750ef43a-0721-42dd-941b-5b0de9806ce7,f8368134-1f6f-4107-b0e9-63c99f2a175d,2,line_item,2023-05-17 19:02:03,2019-10-12 17:46:34,USD,completed,43,paper,office supplies,refund,invoiceitem,1,446.1,80.74,8.2,373.56,eb5ce6af-fedf-4456-8209-ef55b14523b9,55ea1d2f-2696-4eb7-a6da-aaf4154dfb3e,credit_card,2024-07-03 21:24:28,50.37,,,,,,61d669b3-9f94-4d48-aac5-3ad54db212a1,account,Scott Hill,fake.name@example.com,Chicago,USA,Diaz PLC,12.28
750ef43a-0721-42dd-941b-5b0de9806ce7,8f5182af-3954-4cae-b480-b4b57daeb422,3,line_item,2024-04-01 14:27:41,2021-11-06 02:07:25,MXN,pending,8,ink,office supplies,refund,subscription,7,959.83,82.85,17.65,6653.61,,,,,1539.77,6bc8b434-a3a1-4183-8fc6-9bd597922f07,2023-04-20 08:53:00,2024-08-21 07:43:50,active,Premium,55c43bf9-3c13-4aa6-9ae6-5ed461186d4f,customer,Stephanie Hull,fake.name@example.com,Guadalajara,Mexico,"Thomas, Campos and Ramirez",17.62
750ef43a-0721-42dd-941b-5b0de9806ce7,b4f5074a-2198-4f2b-9cfc-d75d381c01c5,4,line_item,2023-08-09 14:17:00,2020-08-07 18:33:31,USD,pending,76,stationery,office supplies,refund,one-time,7,456.71,90.23,17.99,3124.73,,,,,708.07,,,,,,0ad1e836-9605-4ccf-8024-4b7ae8574fab,account,Katrina Golden,fake.name@example.com,Las Vegas,USA,Sandoval-Smith,16.76
af830803-8b42-4884-ae6a-0b0df7f220a5,d1269430-52db-4ae0-b735-0949ac7abc25,191,header,2023-01-21 20:35:55,2020-05-02 14:43:33,USD,cancelled,3,copier,office equipment,refund,subscription,8,869.99,53.12,24.86,6931.66,,,,,79.91,456ebfdb-dcfb-49e6-bf9f-063eb8b20f50,2022-07-30 14:50:39,2023-03-28 10:47:05,inactive,Basic,973604a1-8b31-413d-ba21-c7924aba262a,account,Alicia Chan,fake.name@example.com,Philadelphia,USA,Walters-Wood,10.43
af830803-8b42-4884-ae6a-0b0df7f220a5,968c11e7-5a10-43cf-88c0-aff50ec3343c,1,line_item,2023-05-14 18:43:29,2023-03-23 08:55:57,EUR,completed,7,stationery,office supplies,sale,recurring,1,193.74,31.88,31.29,193.15,ebf1b6ed-e741-4123-b339-9065c48f43ea,5de86c9d-a391-4630-b09c-fd400f0bf463,bank_transfer,2023-05-21 00:58:41,,fad66518-9e68-4ec8-8ae8-02d02b3def55,2022-11-21 05:02:34,2023-11-27 02:19:27,active,Premium,2290028f-8d3e-43bd-a31a-f1d25065abef,customer,Shelby Hines,fake.name@example.com,Madrid,Spain,Mitchell Group,9.59
af830803-8b42-4884-ae6a-0b0df7f220a5,b3387106-0b5a-405c-b3d2-c017b492273a,2,line_item,2024-02-05 14:52:57,2023-08-19 22:33:55,USD,pending,5,chair,furniture,sale,recurring,1,555.12,31.87,4.84,528.09,,,,,,1f1bd740-b115-4dd9-a34b-b86c69d22221,2023-03-01 15:23:32,2024-11-04 05:25:22,inactive,Premium,e52455e4-e7ff-4f4a-9bf0-b2fcc514ba39,account,Jennifer Powers,fake.name@example.com,Tucson,USA,"Sims, Golden and Hill",13.77
af830803-8b42-4884-ae6a-0b0df7f220a5,e7237a74-5c6f-43d5-9d84-c6e8e9df3862,3,line_item,2023-01-31 16:19:32,2020-08-28 00:10:50,USD,pending,30,stationery,office supplies,refund,invoiceitem,3,233.92,6.4,10.96,706.32,,,,,423.28,,,,,,ddcdf0d0-2d00-4c5f-96ba-7da5a799ac69,customer,Henry Martinez,fake.name@example.com,Mesa,USA,Bennett-Cunningham,18.52
af830803-8b42-4884-ae6a-0b0df7f220a5,04e472a3-7795-4a35-8f1a-ee4865ac1dce,4,line_item,2022-11-28 15:32:17,2022-02-01 10:24:08,USD,pending,60,stationery,office supplies,refund,invoiceitem,1,541.6,99.2,32.31,474.71,,,,,212.12,,,,,,616cd752-7cd1-459c-86a9-5e66fca6cce8,customer,James Lawrence,fake.name@example.com,Philadelphia,USA,Dominguez Group,8.45
af830803-8b42-4884-ae6a-0b0df7f220a5,6798f4b4-a12e-4f83-b5f6-f9fe44bcc073,5,line_item,2023-07-23 15:31:46,2020-11-21 01:35:10,USD,completed,26,paper,office supplies,sale,one-time,5,793.56,75.55,15.81,3908.06,00e30cb3-6985-4e2b-924e-1a6ab2b017f9,5dd00a9f-022c-46c3-aa6e-22785740518a,credit_card,2023-09-11 01:39:44,,,,,,,4b9583e6-7b26-4a36-ae38-e3586eed9333,account,Dr. Robert Miller,fake.name@example.com,Sacramento,USA,Ferguson and Sons,13.51
af830803-8b42-4884-ae6a-0b0df7f220a5,691cb7d0-bcb0-4a64-97ef-ef437da9bb3e,6,line_item,2024-03-12 13:44:16,2021-10-28 12:08:07,USD,cancelled,77,stationery,office supplies,refund,recurring,8,741.76,65.37,2.12,5870.83,,,,,1419.59,b38bd8f5-fbe8-4155-a28e-9e84f85e3c02,2023-09-15 10:11:13,2024-06-15 14:37:37,active,Basic,296b7c5b-8f23-43bc-a396-ca12e6913911,account,Krystal Tanner,fake.name@example.com,Fort Worth,USA,"Kirby, Smith and Ruiz",3.32
af830803-8b42-4884-ae6a-0b0df7f220a5,41f5e9bf-697b-4061-b765-dd6c87176772,7,line_item,2023-07-22 11:44:07,2019-08-08 03:09:37,USD,pending,34,copier,office equipment,refund,recurring,6,69.99,3.31,41.96,458.59,,,,,392.68,0fc29a41-4ac7-4bbe-94d6-a230860d5673,2022-10-21 18:48:27,2023-08-28 11:40:04,active,Basic,b872995a-9f44-474e-9992-9d27ea5e1f5c,customer,Bobby Turner,fake.name@example.com,Tucson,USA,Andrews-Davidson,11.21
af830803-8b42-4884-ae6a-0b0df7f220a5,8e5e3009-003b-4dfc-9667-49da9ebafac8,8,line_item,2024-02-07 05:27:12,2020-06-09 03:26:46,USD,pending,2,copier,office equipment,refund,recurring,10,492.99,93.99,35.52,4871.43,,,,,4637.88,0ad3f843-d5e7-4685-8547-539b9aa28c37,2023-10-19 09:19:00,2024-05-27 09:30:08,active,Basic,6a159e7f-91ed-41d2-b3a0-a7786d1e7819,account,Sarah Rowe,fake.name@example.com,Indianapolis,USA,Rogers-Davis,19.17
af830803-8b42-4884-ae6a-0b0df7f220a5,36f41e1e-a848-4b45-be52-a8c75979192e,9,line_item,2023-01-05 06:49:54,2022-05-01 21:16:07,USD,completed,45,paper,office supplies,sale,one-time,4,919.91,51.63,12.27,3640.28,9941275a-58b6-40a3-88a0-89daab392b26,1d7d7012-f413-4159-bc3d-8be70bab3f49,bank_transfer,2024-05-31 21:47:09,,,,,,,562e6893-fa8e-472d-8625-16b1e99843e3,customer,Alicia Boone,fake.name@example.com,San Antonio,USA,Goodwin-Wilson,19.9
40204e40-2fde-4453-bf3e-8aa7e23c03cd,3b73edf2-10d1-442f-a81d-0d46747878ff,192,header,2023-09-03 07:57:49,2019-09-20 16:06:06,USD,pending,31,paper,office supplies,sale,invoiceitem,4,598.48,2.72,49.87,2441.07,,,,,,,,,,,ecb13a4a-cd95-48b6-a833-56d1c0871b77,customer,Elizabeth Clark,fake.name@example.com,Charlotte,USA,Macias-Davis,9.31
40204e40-2fde-4453-bf3e-8aa7e23c03cd,ed57d972-ea80-4258-bbd8-957626617ce7,1,line_item,2023-08-24 03:43:56,2021-12-28 03:54:09,USD,completed,70,ink,office supplies,sale,subscription,10,50.77,62.41,1.84,447.13,7ee1d284-315d-4523-8977-b4eaeb9cacf9,459822e4-9100-4d1c-8457-eb1ca4a6dfc8,paypal,2024-06-07 00:35:44,,0166b678-3bdd-4168-acdb-8a91453e1551,2023-03-14 04:12:27,2024-05-21 06:41:05,active,Standard,67b76770-ff76-4a0f-a494-1c56bc2a88a3,account,Diane Robbins,fake.name@example.com,Oklahoma City,USA,"Brown, King and Hoover",17.48
40204e40-2fde-4453-bf3e-8aa7e23c03cd,ed3ff9c3-3ba9-4190-8780-1abe6d59f79a,2,line_item,2023-01-30 01:09:09,2020-01-22 11:46:26,CAD,cancelled,77,printer,office equipment,sale,invoiceitem,6,956.25,29.19,26.99,5735.3,,,,,,,,,,,5df6fe43-687e-429f-93ad-e2d73adfa1cc,account,Brianna Melton,fake.name@example.com,Toronto,Canada,"Cook, Wiggins and Rojas",18.18
40204e40-2fde-4453-bf3e-8aa7e23c03cd,70e1f1e3-af5c-4dd4-82e9-7d95753a6317,3,line_item,2023-05-23 06:24:36,2021-10-04 17:33:50,USD,cancelled,40,copier,office equipment,refund,subscription,9,282.2,99.42,26.63,2467.01,,,,,141.05,dec63c03-8a33-4b43-8d17-4ff3ee808886,2023-01-17 08:19:15,2023-12-06 22:49:08,inactive,Standard,b50eac4d-645c-4834-92a9-8386204f48a3,account,Ashley Pearson,fake.name@example.com,Fresno,USA,"George, Kelly and Knapp",8.11
40204e40-2fde-4453-bf3e-8aa7e23c03cd,3ad913c6-a524-48a4-ac57-4c1c33bd68be,4,line_item,2024-06-28 09:42:57,2024-05-30 16:06:26,USD,pending,37,ink,office supplies,sale,invoiceitem,10,136.7,50.8,43.57,1359.77,,,,,,,,,,,8d29a747-788e-4445-8b53-db06feeedad2,customer,James Le,fake.name@example.com,Albuquerque,USA,Sullivan and Sons,18.45
07fca02a-6a6a-462b-b3d7-3c566bcf33c5,098fa751-529e-4b4d-aa65-d2f6020ae4e3,193,header,2024-01-06 08:00:29,2020-08-23 16:03:15,USD,pending,35,copier,office equipment,sale,invoiceitem,4,946.68,65.92,3.21,3724.01,,,,,,,,,,,cc51f163-7b7d-4cc7-a8b6-c4224c78b33a,account,Heather Cooper,fake.name@example.com,Detroit,USA,"Lawson, Russell and Bell",14.85
07fca02a-6a6a-462b-b3d7-3c566bcf33c5,a533e4cb-5a63-4992-8bcf-1e5ef2737364,1,line_item,2024-04-21 14:57:45,2020-11-28 08:23:07,USD,cancelled,23,ink,office supplies,refund,subscription,1,470.5,6.38,14.28,478.4,,,,,344.14,7590c934-e450-401c-b08f-93c0094079dd,2023-12-15 17:05:26,2025-02-16 16:35:42,inactive,Standard,04d0ebb7-ac3a-45e8-a972-76f7b087516e,account,Maria Gomez MD,fake.name@example.com,San Francisco,USA,Davis-Sanchez,3.66
07fca02a-6a6a-462b-b3d7-3c566bcf33c5,cb07812d-10ab-404e-b9b4-217a74f6ff95,2,line_item,2024-03-27 09:41:29,2020-08-02 23:02:46,USD,completed,17,stationery,office supplies,refund,recurring,6,327.61,80.23,16.8,1902.23,0fb9b4f6-09f3-4caf-8adb-efa8f92153d5,a4df87a0-fd04-4546-91ec-a3acb016a59a,credit_card,2024-05-14 07:25:31,1549.79,396bf86d-060d-481d-878b-e7d232c7cf0b,2023-08-27 21:10:28,2024-07-06 01:09:14,inactive,Premium,08befa0b-5f0e-4f0f-87c0-8d6ce8e1c400,account,Kristin Aguilar,fake.name@example.com,Boston,USA,Bradley-Schultz,7.2
0f661cdf-1466-4897-87fa-454ae1dd0ce7,9b6f4f25-f2f5-418e-ab11-79591270cd19,194,header,2024-03-21 19:22:34,2022-11-24 04:43:07,USD,cancelled,67,printer,office equipment,refund,recurring,6,479.19,32.47,38.3,2880.97,,,,,613.02,200593b5-5b6e-46b7-b93a-e116f11b3486,2023-05-12 19:40:10,2024-08-31 00:44:42,inactive,Basic,48f64696-5325-4a82-a18e-5b82c9373693,account,Tiffany Foster,fake.name@example.com,Columbus,USA,Olsen-English,15.42
0f661cdf-1466-4897-87fa-454ae1dd0ce7,0ecde955-9c4c-4eba-8f65-fe7271be8d2d,1,line_item,2023-01-03 12:33:49,2022-12-23 05:21:28,USD,completed,98,paper,office supplies,refund,invoiceitem,9,919.65,93.86,37.3,8220.29,ae8bfac5-f3c5-46d0-a483-bf57705ec1db,c536986a-9ae6-4955-a234-2231664c3ae3,credit_card,2024-07-15 02:10:41,3147.23,,,,,,2df43f89-770b-4da1-a335-5199e7f127c5,account,Lisa Dickerson,fake.name@example.com,Sacramento,USA,"Shea, Waters and Garcia",16.92
0f661cdf-1466-4897-87fa-454ae1dd0ce7,e59f2a35-76c1-4f3c-a0d7-5b0080bb06d2,2,line_item,2023-03-20 18:17:54,2020-11-16 22:17:29,USD,completed,5,stationery,office supplies,sale,subscription,3,292.04,22.25,13.52,867.39,987e0628-341b-4142-87e7-f9e4bdd39a64,5871826b-6a38-4bda-ae46-f5a27cf0ae5f,bank_transfer,2023-05-18 02:07:47,,948f0ad9-5bd0-4787-801b-baef4e3eb574,2022-07-10 09:51:10,2023-12-16 03:09:04,active,Premium,2d9b088c-decf-45b6-b39c-4f1d1c5f6899,account,Joy Johnson,fake.name@example.com,Los Angeles,USA,"Reynolds, Castillo and Jones",3.03
0f661cdf-1466-4897-87fa-454ae1dd0ce7,2ff13c5c-ed0e-4a3b-bc23-93516e400c21,3,line_item,2023-01-10 20:04:37,2020-01-01 01:16:24,USD,pending,97,ink,office supplies,sale,invoiceitem,9,961.91,84.17,38.01,8611.03,,,,,,,,,,,7e1b2f41-d101-4ec6-a525-02b182ededef,customer,Xavier Parker,fake.name@example.com,San Diego,USA,"Price, Bishop and Mercer",3.85
0f661cdf-1466-4897-87fa-454ae1dd0ce7,19fc5da0-1958-4419-b1e6-7b3c5562d701,4,line_item,2023-10-18 05:19:37,2020-06-30 02:55:05,USD,pending,13,ink,office supplies,refund,invoiceitem,7,826.24,5.02,16.51,5795.17,,,,,4805.43,,,,,,17b06a24-a569-4715-851f-171133463173,account,Anthony Brown,fake.name@example.com,Kansas City,USA,Howard Ltd,8.44
0f661cdf-1466-4897-87fa-454ae1dd0ce7,61ef3a81-3e0d-4dd5-b12f-3d5114adf8af,5,line_item,2024-07-20 03:13:31,2022-02-11 16:17:58,EUR,completed,83,printer,office equipment,sale,invoiceitem,2,594.79,60.13,32.23,1161.68,26ccd793-668e-4646-9aa4-5974c3f207db,d625647b-f447-4c1a-b0ca-327acc17f42c,credit_card,2024-07-21 10:41:47,,,,,,,af89062a-4f71-44ab-97fe-468289565eb0,customer,Carolyn Murray,fake.name@example.com,Paris,France,"Griffin, Alvarez and Barrett",11.72
0f661cdf-1466-4897-87fa-454ae1dd0ce7,409bb57a-d86b-476a-87af-24aa8917c1e9,6,line_item,2022-08-23 07:11:24,2021-04-22 00:13:40,USD,cancelled,79,chair,furniture,sale,invoiceitem,5,383.23,15.2,27.16,1928.11,,,,,,,,,,,f9e4e7f4-3b83-4b63-85a4-ff6e232bed0e,customer,Alicia Morales,fake.name@example.com,San Antonio,USA,Howe LLC,9.82
cd6d6f56-ba13-43e6-9f67-167e59ca6ac3,a1a00c38-126d-4feb-80a4-be64285ab976,195,header,2023-06-19 04:20:32,2023-04-13 14:33:33,USD,cancelled,83,chair,furniture,refund,recurring,9,170.74,9.22,49.43,1576.87,,,,,1285.45,c618377c-40a2-422c-aa0e-cf8fb70b8215,2023-02-20 13:13:11,2024-02-26 20:53:10,active,Standard,9f6a5bf8-9127-40a3-83e9-7bfd820b7085,customer,Kim Warner,fake.name@example.com,Phoenix,USA,Brown-Patel,8.47
cd6d6f56-ba13-43e6-9f67-167e59ca6ac3,d88d26d5-d34c-435f-83a4-9b0cba3a5d79,1,line_item,2024-07-22 13:40:02,2019-08-02 19:06:18,CAD,cancelled,76,printer,office equipment,refund,invoiceitem,1,124.21,85.25,16.42,55.38,,,,,2.11,,,,,,b7be456f-4d1e-4f85-814b-331b7a5f0c3b,customer,Michael Mitchell,fake.name@example.com,Montreal,Canada,Ramirez and Sons,18.96
cd6d6f56-ba13-43e6-9f67-167e59ca6ac3,5033014c-ea65-4407-85c0-a0aaa0fa1cc6,2,line_item,2022-11-12 19:44:19,2021-03-01 04:01:31,USD,pending,8,desk,furniture,sale,recurring,7,327.24,94.47,49.76,2245.97,,,,,,7f7809a5-2317-40d0-87ab-3714bf30a0d7,2021-12-07 08:57:39,2023-05-04 16:49:05,active,Premium,c4b7ef93-67cf-4ab3-b8a5-525fd28724fd,customer,Sarah Sosa,fake.name@example.com,Oklahoma City,USA,Cohen Ltd,5.83
cd6d6f56-ba13-43e6-9f67-167e59ca6ac3,4751aaa0-f1d8-473a-859f-871f7c46cfe0,3,line_item,2024-03-17 10:34:44,2023-08-10 23:43:14,USD,completed,11,ink,office supplies,refund,recurring,7,365.8,39.38,13.65,2534.87,6eee5870-cfdb-430e-b542-0f4fd947089d,98c2d182-73a7-47dd-bedd-e15ef2aa1e27,paypal,2024-04-21 03:03:18,815.7,46a91210-674f-48ee-9329-fcf628588fa7,2023-06-22 09:56:07,2024-09-01 10:24:33,active,Standard,e0c80604-20b3-48e9-8c54-18173facf231,account,Brian Davis,fake.name@example.com,Detroit,USA,"Thomas, Richardson and Terry",14.01
cd6d6f56-ba13-43e6-9f67-167e59ca6ac3,63d983d9-4619-46be-95f4-40993c119973,4,line_item,2024-07-14 08:19:21,2020-05-30 06:04:38,USD,completed,81,chair,furniture,sale,recurring,4,568.02,10.62,4.21,2265.67,30f256fe-2033-4d81-b7ca-231bd000b73b,644c2dd7-3cf6-49da-9a9f-61484b88897d,bank_transfer,2024-07-23 01:35:19,,3eb9b513-11fe-408b-828c-c3a686e0515e,2024-05-30 09:46:37,2025-05-30 09:41:08,inactive,Premium,e3cf6032-a21f-4a08-800d-45b89e7da4bc,customer,Thomas Mitchell,fake.name@example.com,San Francisco,USA,"Tate, Morrison and Cole",8.1
cd6d6f56-ba13-43e6-9f67-167e59ca6ac3,4c0a9eaf-1381-4c6d-a1d2-26da82b1622a,5,line_item,2022-09-13 12:35:20,2020-12-28 11:08:02,EUR,pending,47,desk,furniture,sale,invoiceitem,1,195.1,27.39,44.31,212.02,,,,,,,,,,,59619f9b-ac3b-485e-b6a6-104935e60ed8,customer,Paula Nelson,fake.name@example.com,Madrid,Spain,"Mills, Zuniga and Chambers",18.59
9a473688-3325-4739-acb0-e750b7a8a17e,d6a77eff-6676-430c-84e4-9bec36cdb2cc,196,header,2023-01-12 21:53:11,2022-06-30 10:32:55,USD,completed,85,stationery,office supplies,refund,recurring,4,769.85,28.15,43.34,3094.59,6ef1b012-df45-41f9-9e26-d2ec51f96868,8e1a93d5-4356-47d1-9ebf-9f885327e54a,credit_card,2023-06-12 00:31:08,1443.25,77cd35f9-a799-41cd-83e4-c826c7c3b3bf,2022-10-15 10:54:33,2023-12-06 10:53:21,inactive,Premium,5c640212-69b7-430f-85dc-39b2571b5817,account,Michael Perkins,fake.name@example.com,Seattle,USA,Ramirez PLC,7.8
9a473688-3325-4739-acb0-e750b7a8a17e,e1802038-ecd5-443d-b33c-f5684c5b3342,1,line_item,2023-02-15 11:07:32,2020-09-25 10:14:53,USD,pending,21,stationery,office supplies,refund,one-time,2,784.21,7.65,42.17,1602.94,,,,,1286.13,,,,,,08141d06-bb8a-49bb-9893-4de59843ef4d,customer,Donna Bowman,fake.name@example.com,Baltimore,USA,"Campbell, Smith and Odonnell",18.17
9a473688-3325-4739-acb0-e750b7a8a17e,7a036163-ea77-4c7f-8006-7c20de816288,2,line_item,2024-04-09 12:50:07,2021-04-25 01:34:27,USD,pending,56,printer,office equipment,sale,subscription,4,710.14,14.48,29.49,2855.57,,,,,,25ffd117-d058-4176-8644-5017f8e7fc77,2023-12-17 23:50:18,2025-03-13 10:41:36,inactive,Standard,2ec88cb0-e0a0-4e7f-8587-2e81c550410c,account,Emma Ross,fake.name@example.com,Phoenix,USA,Zimmerman Group,13.1
9a473688-3325-4739-acb0-e750b7a8a17e,e3a3e9c0-2d27-4599-b968-50c12f556f61,3,line_item,2024-06-05 17:24:21,2023-01-18 08:52:34,USD,cancelled,82,printer,office equipment,refund,invoiceitem,6,618.38,3.17,49.13,3756.24,,,,,1046.16,,,,,,c812b7bd-7919-4077-b0fe-f082713b3ce5,customer,Jason Wu,fake.name@example.com,New York,USA,Cole-Prince,16.81
9a473688-3325-4739-acb0-e750b7a8a17e,744aeb7e-0343-4347-bcd6-fa3ccac195b2,4,line_item,2023-02-12 04:04:49,2021-02-09 16:39:10,USD,cancelled,29,stationery,office supplies,refund,invoiceitem,3,247.01,3.92,45.54,782.65,,,,,451.92,,,,,,fc2cb7c5-6ef1-459e-a661-672b84dba9c0,account,Courtney Stewart,fake.name@example.com,San Diego,USA,Bowman Inc,12.07
9a473688-3325-4739-acb0-e750b7a8a17e,0ee40c11-02ba-4513-a369-0d4160805caa,5,line_item,2022-10-12 01:07:29,2020-01-22 14:37:25,USD,cancelled,27,stationery,office supplies,sale,one-time,6,886.29,29.86,33.02,5320.9,,,,,,,,,,,bd872300-4b87-4704-be0a-943d57041b1e,customer,Debbie Trevino,fake.name@example.com,Houston,USA,"White, Sutton and Perez",18.13
